ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.source	ga_analysis.weight	ga_analysis.year	ga_analysis.month	ga_analysis.panel_mobile_raw_visits	ga_analysis.panel_mobile_est_visits	ga_analysis.panel_desktop_raw_visits	ga_analysis.panel_desktop_est_visits
201703	theverge.com	208	175857.0	171403.0	88530.0	82778.0	107503.0	98373.0	qc	0.5	17	3	7.0	196900.7430112332	1791.0757908757905	247750.77614751135
201705	tui.pl	208	8601.0	10099.0	1506.0	1657.0	1878.0	2077.0	ga	0.3	17	5	1.0	31334.946145753456	16.885714285714286	3185.6749243462837
201701	vestiairecollective.com	208	101412.0	346904.0	17453.0	25858.0	21148.0	36600.0	ga	0.3	17	1	1.0	36368.81338633891	75.86666666666667	9181.818299292805
201701	zimbio.com	208	43807.0	61105.0	12049.0	12012.0	13591.0	15052.0	qc	0.5	17	1	1.0	37004.9491099574	76.6	9111.492990968634
201705	4archive.org	208	6917.0	7172.0	2371.0	2501.0	2526.0	2815.0	ga	0.3	17	5	0.0	0.0	52.8	8509.290538713127
201705	airbnb.de	208	15246.0	44285.0	4833.0	7239.0	5926.0	9294.0	ga	0.3	17	5	0.0	0.0	27.200000000000003	4569.3782866627935
201705	astrologyanswers.com	208	65497.0	38110.0	25434.0	10009.0	32200.0	14283.0	ga	0.3	17	5	2.0	91258.85454706059	48.400000000000006	7284.944528776678
201701	batmanstream.com	208	26833.0	87415.0	12315.0	35275.0	15306.0	48015.0	ga	0.3	17	1	15.0	197381.94535278672	423.55311355311363	45340.84006568968
201703	broadwayworld.com	208	2916.0	5067.0	1785.0	1649.0	2179.0	2479.0	qc	0.5	17	3	0.0	0.0	10.0	1644.3387198528571
201704	casamundo.de	208	0.0	0.0	4.0	4.0	4.0	4.0	ga	0.3	17	4	0.0	0.0	3.0	559.3021143391327
201703	chess.com	208	58556.0	439960.0	14971.0	58521.0	20616.0	122681.0	ga	0.3	17	3	0.0	28875.023581036363	451.2238095238095	67918.1821723151
201704	coolmaterial.com	208	3271.0	3769.0	1790.0	1531.0	2300.0	2159.0	qc	0.5	17	4	0.0	0.0	40.6	6707.673301684486
201705	expedia.de	208	8233.0	15741.0	2721.0	2620.0	3125.0	3057.0	ga	0.3	17	5	0.0	1423.39464254677	13.6	2339.1215496484288
201705	gillette.com	208	1153.0	962.0	418.0	388.0	447.0	408.0	ga	0.3	17	5	1.0	72734.42230956952	7.0	958.3052828252814
201701	h-hotels.com	208	348.0	314.0	130.0	123.0	142.0	127.0	ga	0.3	17	1	0.0	0.0	3.0	360.81574901183075
201701	ink361.com	208	110450.0	108166.0	14352.0	9611.0	15826.0	10808.0	ga	0.3	17	1	1.0	16587.148210858955	94.32857142857144	15073.302339077636
201705	iskysoft.com	208	1490.0	8112.0	1142.0	4508.0	1226.0	4713.0	ga	0.3	17	5	0.0	83812.55547001085	32.6	5225.300200137543
201701	kunzmann.de	208	6000.0	5286.0	770.0	583.0	870.0	630.0	ga	0.3	17	1	0.0	0.0	2.0	280.3940626901406
201704	momondo.dk	208	1947050.0	3410086.0	585961.0	854864.0	756662.0	1115917.0	ga	0.3	17	4	44.0	903875.1962083129	3240.3424242424235	631879.2295389896
201704	nps.gov	208	19306.0	36187.0	7075.0	8044.0	7971.0	9523.0	ga	0.3	17	4	0.0	0.0	57.2	10036.673443147958
201702	pikio.pl	208	23393.0	8412.0	11395.0	3630.0	15283.0	4628.0	qc	0.5	17	2	1.0	39090.34678366523	58.20000000000001	10978.880892585112
201705	planetminecraft.com	208	12843.0	162750.0	3963.0	42021.0	4633.0	49913.0	qc	0.5	17	5	0.0	0.0	295.24285714285713	44529.00965300612
201702	transformerforums.com	208	278.0	0.0	137.0	0.0	190.0	0.0	qc	0.5	17	2	0.0	5389.38370247613	9.6	1635.731277559044
201704	travel.ru	208	758.0	1031.0	549.0	606.0	559.0	708.0	ga	0.3	17	4	0.0	0.0	3.0	490.177209955407
201705	voici.fr	208	9985.0	26114.0	2068.0	2017.0	2410.0	2724.0	ga	0.3	17	5	0.0	0.0	10.0	1623.9147571995388
201705	change.com	208	275576.0	167238.0	43014.0	20109.0	51892.0	23117.0	ga	0.3	17	5	1.0	52143.708500261986	45.6	7145.523448292571
201701	chmielna20.pl	208	1181.0	1327.0	281.0	237.0	337.0	295.0	ga	0.3	17	1	0.0	0.0	1.0	177.81094482180575
201705	eonline.com	208	1856.0	157.0	542.0	70.0	564.0	74.0	qc	0.5	17	5	0.0	26606.933253160143	221.39999999999995	33944.24407972333
201701	gostica.com	208	1944.0	1071.0	1404.0	722.0	1499.0	788.0	ga	0.3	17	1	1.0	36775.414463714056	62.17142857142858	6644.267182001929
201701	headfonics.com	208	1217.0	1664.0	248.0	316.0	274.0	343.0	ga	0.3	17	1	0.0	0.0	6.0	734.254760772231
201704	heatst.com	208	3204.0	5075.0	2599.0	3608.0	2831.0	4146.0	qc	0.5	17	4	7.0	269505.0209357717	51.0	7840.973362630576
201702	hsn.com	208	1779.0	999.0	482.0	610.0	546.0	631.0	ga	0.3	17	2	0.0	26022.958317487875	1.0	167.75555012050015
201704	indexmundi.com	208	1541.0	8610.0	889.0	3103.0	1033.0	3875.0	qc	0.5	17	4	2.0	94279.10338022633	33.4	5582.769695191009
201701	mamaspace.com	208	25080.0	17384.0	10486.0	7006.0	11446.0	7399.0	ga	0.3	17	1	1.0	41007.25412487723	68.6	7560.143368850891
201701	plantuml.com	208	2.0	1702.0	2.0	323.0	2.0	434.0	ga	0.3	17	1	0.0	0.0	1.0	117.3267555424124
201705	romper.com	208	11059.0	5531.0	9748.0	5096.0	10207.0	5176.0	qc	0.5	17	5	0.0	35226.087880203275	58.6	8987.138202315356
201704	sporticos.com	208	848.0	441.0	337.0	249.0	383.0	270.0	ga	0.3	17	4	1.0	38354.56121550229	1.0	191.82053078869504
201701	squawka.com	208	28504.0	24820.0	19107.0	14838.0	22637.0	17806.0	qc	0.5	17	1	1.0	37822.480217566444	110.6	13273.833929421235
201701	supersport.com	208	406.0	2485.0	262.0	1339.0	274.0	1432.0	ga	0.3	17	1	0.0	0.0	5.0	507.8099461231763
201703	thehealthymaven.com	208	729.0	353.0	549.0	270.0	597.0	292.0	qc	0.5	17	3	1.0	44939.86912921002	1.0	129.62658395255377
201701	themarker.com	208	858.0	2643.0	449.0	927.0	561.0	1128.0	ga	0.3	17	1	0.0	0.0	16.2	1928.2652619082446
201704	theroot.com	208	3284.0	3058.0	2553.0	2075.0	2682.0	2276.0	qc	0.5	17	4	0.0	0.0	34.6	5874.620530981404
201704	treatwell.de	208	1087.0	615.0	256.0	133.0	301.0	164.0	ga	0.3	17	4	0.0	0.0	1.0	226.59929555078207
201705	websta.me	208	13706.0	31569.0	5037.0	12205.0	6693.0	12774.0	ga	0.3	17	5	0.0	0.0	54.800000000000004	9019.471434471916
201703	xvideomobi.net	208	1139.0	408.0	430.0	194.0	437.0	194.0	ga	0.3	17	3	1.0	41017.15106093232	1.0	251.75150831457353
201701	yourporn.sexy	208	187426.0	276940.0	20830.0	22532.0	23544.0	27415.0	ga	0.3	17	1	1.0	85030.93628570213	235.58571428571423	27808.383003975054
201702	airbnb.hu	208	942.0	2206.0	248.0	308.0	306.0	403.0	ga	0.3	17	2	0.0	0.0	1.0	121.48492089176341
201701	albatros-travel.dk	208	531954.0	460592.0	203685.0	109704.0	228903.0	126469.0	ga	0.3	17	1	3.0	390979.2848587361	241.08571428571423	32892.622023507014
201701	btv.bg	208	86.0	107.0	43.0	36.0	47.0	47.0	qc	0.5	17	1	3.0	59990.16815124534	53.28571428571429	7269.619168177493
201705	cvbankas.lt	208	10380.0	14213.0	2450.0	2017.0	3036.0	2707.0	ga	0.3	17	5	12.0	542216.5376660558	17.6	3171.9462410264896
201703	diretube.com	208	3585.0	1827.0	2263.0	748.0	2646.0	964.0	ga	0.3	17	3	3.0	52922.3313963998	1.0	117.01887768337237
201702	earthsky.org	208	2877.0	3006.0	2095.0	1847.0	2408.0	2211.0	qc	0.5	17	2	2.0	65937.48765780793	44.58571428571429	6267.035905249263
201703	freepik.es	208	70.0	5186.0	50.0	547.0	50.0	712.0	ga	0.3	17	3	1.0	43219.1245809472	1.0	184.921972428251
201703	petrolicious.com	208	7292.0	6957.0	4127.0	2333.0	5256.0	3234.0	qc	0.5	17	3	0.0	0.0	20.0	2867.8809622579156
201702	pjmedia.com	208	4451.0	9391.0	1877.0	1732.0	2683.0	2471.0	qc	0.5	17	2	0.0	0.0	42.6	6568.833036402219
201702	rogerebert.com	208	9943.0	13759.0	6494.0	7075.0	7174.0	8163.0	ga	0.3	17	2	1.0	28935.08708572212	131.37142857142857	22908.16198990593
201704	smyk.com	208	6181.0	8430.0	1384.0	954.0	1715.0	1161.0	ga	0.3	17	4	2.0	55850.844060201154	3.6	534.86892378886
201704	starofservice.dk	208	28322.0	19355.0	16160.0	9926.0	16907.0	10255.0	ga	0.3	17	4	2.0	47734.64178412793	29.0	4859.96547988317
201703	techtimes.com	208	5038.0	10391.0	3803.0	2484.0	4455.0	4536.0	qc	0.5	17	3	0.0	0.0	65.4857142857143	9527.22881626069
201704	trumpetherald.com	208	1555.0	5386.0	342.0	325.0	550.0	542.0	qc	0.5	17	4	0.0	0.0	2.0	305.60682304173804
201703	urbia.de	208	834.0	1962.0	552.0	1380.0	624.0	1428.0	ga	0.3	17	3	0.0	0.0	7.0	1303.163393219168
201703	waz.de	208	4474.0	1611.0	1645.0	845.0	2165.0	935.0	ga	0.3	17	3	0.0	0.0	3.0	409.2941447081373
201702	wine-searcher.com	208	86193.0	113392.0	26486.0	21992.0	30804.0	26157.0	ga	0.3	17	2	0.0	0.0	118.08571428571426	18298.6260177257
201702	aktivtraening.dk	208	391524.0	151160.0	240995.0	68698.0	262686.0	76397.0	ga	0.3	17	2	2.0	148491.83986535415	321.6	48914.67233276361
201704	askubuntu.com	208	8429.0	109408.0	4433.0	51111.0	5509.0	66360.0	qc	0.5	17	4	0.0	0.0	701.4238095238095	106375.36116018298
201703	biblestudytools.com	208	5944.0	5799.0	2891.0	2788.0	3238.0	2924.0	ga	0.3	17	3	0.0	13983.045656526223	30.0	4997.808853451461
201703	break.com	208	25822.0	101769.0	13576.0	20861.0	16840.0	27822.0	qc	0.5	17	3	2.0	79433.52249825667	415.28571428571433	62629.82079480472
201703	danskfilmskat.dk	208	1211754.0	459955.0	144380.0	57633.0	198859.0	88140.0	ga	0.3	17	3	2.0	98478.4192927944	333.3380952380952	52330.08777404765
201702	emusic.com	208	369.0	6140.0	146.0	680.0	165.0	925.0	ga	0.3	17	2	0.0	0.0	9.0	1477.6219892583802
201705	finsfeed.com	208	204866.0	75444.0	43936.0	18275.0	45956.0	19225.0	ga	0.3	17	5	2.0	121740.13811381969	32.0	5161.025584989668
201701	gazetakrakowska.pl	208	2899.0	4565.0	906.0	845.0	1481.0	960.0	ga	0.3	17	1	0.0	0.0	15.6	1766.753605039213
201704	goeuro.com	208	61149.0	62923.0	10400.0	15293.0	13975.0	20627.0	ga	0.3	17	4	9.0	292791.3489573553	105.97142857142859	18543.889279172283
201701	huawei.com	208	106385.0	159841.0	38543.0	32073.0	47810.0	35234.0	ga	0.3	17	1	1.0	12848.506400333967	24.0	2816.0107598672967
201704	kennedyspacecenter.com	208	3042.0	2980.0	893.0	754.0	1033.0	825.0	ga	0.3	17	4	0.0	0.0	1.0	133.13721997477526
201702	kfzteile24.de	208	9403.0	21054.0	750.0	1214.0	906.0	1511.0	ga	0.3	17	2	0.0	0.0	1.0	169.55029335665452
201705	made-in-china.com	208	16292.0	46963.0	5039.0	10861.0	5780.0	11838.0	ga	0.3	17	5	0.0	0.0	52.50000000000001	8276.62788572249
201702	pixel.tv	208	15776.0	25138.0	9614.0	9211.0	10814.0	11354.0	ga	0.3	17	2	0.0	30249.716304320194	129.39999999999998	19642.33665126173
201704	seekingalpha.com	208	19208.0	142623.0	4328.0	16418.0	6552.0	22450.0	ga	0.3	17	4	1.0	83745.04567453898	162.29047619047617	26088.901570682214
201701	steamspy.com	208	844.0	5847.0	324.0	1712.0	362.0	1937.0	ga	0.3	17	1	0.0	0.0	62.285714285714285	8064.8733398124905
201703	tiny.cc	208	542.0	1228.0	366.0	757.0	421.0	886.0	qc	0.5	17	3	1.0	52944.634323942875	9.6	1479.810151613259
201702	uppskattat.se	208	11751.0	2910.0	7814.0	2155.0	8874.0	2316.0	ga	0.3	17	2	0.0	0.0	6.0	858.4129398058611
201705	viber.com	208	34323.0	24923.0	23286.0	21721.0	25779.0	22219.0	ga	0.3	17	5	15.0	448561.607125131	205.48571428571424	29611.548341565034
201701	3dnews.ru	208	1288.0	2421.0	780.0	946.0	981.0	2119.0	ga	0.3	17	1	0.0	0.0	61.057142857142864	7101.074803943948
201703	babesfarm.com	208	431.0	786.0	278.0	522.0	305.0	575.0	ga	0.3	17	3	0.0	0.0	2.0	353.43079652174697
201705	bekko.dk	208	39569.0	21797.0	11387.0	4108.0	13486.0	4877.0	ga	0.3	17	5	0.0	0.0	10.0	1414.2712093502525
201701	canlitv.com	208	20468.0	22603.0	5546.0	4523.0	7666.0	8215.0	ga	0.3	17	1	1.0	8645.166753243686	20.200000000000003	2584.6404397103615
201703	elcinema.com	208	8818.0	2931.0	2777.0	717.0	3145.0	803.0	ga	0.3	17	3	1.0	42409.4316644317	14.485714285714286	2118.0082598671643
201703	elcomercio.pe	208	32044.0	9501.0	6236.0	2704.0	8526.0	3189.0	ga	0.3	17	3	1.0	26981.255236900364	48.10000000000001	8051.776200338623
201705	eriksorensenvin.dk	208	21827.0	28218.0	8892.0	7199.0	10023.0	8558.0	ga	0.3	17	5	0.0	0.0	32.285714285714285	5155.050886324407
201705	eventim.de	208	52926.0	60369.0	11245.0	8091.0	14149.0	10115.0	ga	0.3	17	5	0.0	30829.4861468373	83.26623376623375	13200.965531791671
201705	finegardening.com	208	1575.0	1196.0	1293.0	904.0	1407.0	999.0	qc	0.5	17	5	0.0	0.0	6.0	882.1929524862443
201703	instaliga.com	208	28743.0	17304.0	4646.0	3737.0	5832.0	4469.0	ga	0.3	17	3	2.0	79100.62986291006	29.0	4237.337884553215
201701	km.ru	208	630.0	1335.0	335.0	431.0	373.0	702.0	ga	0.3	17	1	0.0	0.0	5.0	527.5424406657286
201705	koolnews.gr	208	1140.0	2304.0	194.0	906.0	236.0	1007.0	ga	0.3	17	5	1.0	68818.30077703814	10.6	1868.2031365468106
201703	lensrentals.com	208	204.0	354.0	57.0	177.0	71.0	213.0	qc	0.5	17	3	0.0	16793.445739367817	4.0	602.5420005541168
201702	marijuana.com	208	2104.0	1439.0	1650.0	1047.0	1847.0	1152.0	qc	0.5	17	2	0.0	5037.080104632634	30.6	4334.840322150198
201702	maritime.no	208	7056.0	27790.0	3314.0	3790.0	3802.0	4962.0	ga	0.3	17	2	0.0	0.0	1.0	118.90134221620872
201702	momondo.com.tr	208	2644.0	2255.0	763.0	627.0	1009.0	764.0	ga	0.3	17	2	3.0	105599.91373010878	7.6	1298.5198023065489
201703	mylaps.com	208	43600.0	42648.0	4780.0	2984.0	9861.0	6398.0	ga	0.3	17	3	0.0	0.0	5.0	672.1763932781333
201704	pianoworld.com	208	2134.0	1755.0	880.0	898.0	1117.0	1055.0	qc	0.5	17	4	1.0	57842.35198617048	3.0	558.6301936645073
201701	supercheats.com	208	22628.0	10071.0	11429.0	4465.0	13773.0	5072.0	ga	0.3	17	1	5.0	106757.55299707055	74.2	8901.195947960818
201704	telekom.ro	208	3720.0	3640.0	1440.0	448.0	1916.0	484.0	ga	0.3	17	4	4.0	544855.5078924019	3.0	534.8499984486741
201702	thenextweb.com	208	20120.0	31149.0	14094.0	22416.0	15257.0	23409.0	ga	0.3	17	2	0.0	8739.789462630311	341.7428571428572	55668.880607479885
201703	transavia.com	208	32321.0	36314.0	5766.0	5828.0	7740.0	7454.0	ga	0.3	17	3	2.0	86656.74360642281	31.400000000000002	4482.172055804099
201705	vibbi.com	208	8455.0	5786.0	4524.0	2940.0	4961.0	3018.0	ga	0.3	17	5	1.0	51456.4731074689	42.08571428571428	7116.986689154263
201705	videomore.ru	208	215.0	862.0	90.0	473.0	90.0	539.0	ga	0.3	17	5	1.0	33083.42644972214	3.0	476.572652440394
201701	webteb.com	208	17727.0	887.0	7604.0	480.0	8743.0	514.0	ga	0.3	17	1	11.0	217147.97627940294	9.0	1177.4285523998176
201701	wizzair.com	208	204500.0	458411.0	38128.0	50733.0	47705.0	63052.0	ga	0.3	17	1	17.0	271934.40618817415	532.2952380952382	77727.18237859564
201705	wrestledrop.com	208	29466.0	10699.0	4056.0	1256.0	4196.0	1309.0	ga	0.3	17	5	0.0	0.0	6.0	960.3380478212121
201704	anibis.ch	208	3951.0	2777.0	729.0	435.0	843.0	487.0	ga	0.3	17	4	0.0	0.0	3.6	573.330778817222
201702	attractiontix.co.uk	208	164.0	224.0	84.0	99.0	96.0	106.0	ga	0.3	17	2	0.0	1978.463445822506	1.0	168.88640345263738
201703	autoplius.lt	208	745181.0	207294.0	30805.0	12332.0	49398.0	22370.0	ga	0.3	17	3	5.0	50187.31011501519	81.58571428571429	13215.991042044123
201702	batterystore.dk	208	6814.0	10612.0	2683.0	3143.0	3043.0	3573.0	ga	0.3	17	2	1.0	15117.475181529211	25.6	4011.8741430092373
201701	chuporno.com	208	473.0	859.0	87.0	78.0	87.0	78.0	ga	0.3	17	1	0.0	15401.048043253044	2.0	521.987799394888
201701	coolrunner.dk	208	202741.0	195107.0	60408.0	43823.0	80130.0	54702.0	ga	0.3	17	1	3.0	153665.13588694116	261.52930402930394	33901.150866873526
201705	cosmo.ru	208	4992.0	10896.0	2400.0	2736.0	3168.0	3792.0	ga	0.3	17	5	0.0	0.0	9.0	1221.6800642099618
201701	designbyhumans.com	208	2214.0	9877.0	697.0	2487.0	755.0	2665.0	ga	0.3	17	1	0.0	0.0	84.0	8901.317610956417
201701	emag.pl	208	1268.0	3353.0	312.0	804.0	374.0	976.0	ga	0.3	17	1	1.0	13341.590351518305	6.0	692.7688221599402
201701	familyhandyman.com	208	3752.0	3715.0	2271.0	2007.0	2341.0	2177.0	ga	0.3	17	1	0.0	0.0	21.0	2631.209078438591
201702	faz.net	208	47377.0	50123.0	19743.0	18568.0	23734.0	20150.0	ga	0.3	17	2	0.0	12731.897359502487	144.67142857142855	26160.790609878597
201704	internationalsexguide.info	208	523.0	558.0	386.0	390.0	472.0	492.0	qc	0.5	17	4	1.0	55442.06331636479	11.0	1674.1561551312157
201703	kayak.com	208	8650.0	33176.0	2315.0	9811.0	2584.0	11236.0	ga	0.3	17	3	1.0	63677.18574342244	91.8	14315.140096396333
201702	kayak.dk	208	17788.0	64315.0	3813.0	14841.0	4445.0	17275.0	ga	0.3	17	2	1.0	47619.740731975	68.0	10760.994214505383
201705	likemag.com	208	38600.0	9752.0	20683.0	3893.0	21012.0	5470.0	ga	0.3	17	5	0.0	0.0	13.0	2326.8455116630385
201702	plusbog.dk	208	442304.0	513121.0	92194.0	81976.0	113494.0	97089.0	ga	0.3	17	2	2.0	91104.39797510213	375.65238095238107	72482.08350667845
201701	rum21.se	208	4501.0	9044.0	1444.0	1566.0	1575.0	1762.0	ga	0.3	17	1	1.0	27551.02335936236	2.0	317.07232092139316
201705	showtv.com.tr	208	77136.0	48857.0	19937.0	9605.0	26231.0	16297.0	ga	0.3	17	5	40.0	637798.750482669	36.2	6446.724187684319
201701	bad-dragon.com	208	6338.0	13873.0	978.0	1600.0	1216.0	1771.0	ga	0.3	17	1	0.0	0.0	26.0	3211.379297812268
201703	classiccars.com	208	13396.0	13693.0	2335.0	2021.0	3449.0	3195.0	qc	0.5	17	3	2.0	73762.44405907625	5.6	881.2310396673463
201703	duolingo.com	208	33105.0	181239.0	17115.0	74920.0	20144.0	102283.0	ga	0.3	17	3	1.0	61128.057374196884	1252.0376623376624	187507.71561677931
201703	e-daily.gr	208	317.0	1344.0	185.0	320.0	253.0	743.0	ga	0.3	17	3	0.0	0.0	5.6	1003.2858198152571
201701	everydayfamily.com	208	724.0	262.0	361.0	156.0	423.0	171.0	qc	0.5	17	1	0.0	0.0	1.0	99.90642894326288
201702	forvo.com	208	9867.0	13430.0	3592.0	3747.0	3840.0	4369.0	ga	0.3	17	2	0.0	9427.54103863108	22.88571428571429	3152.6067675536065
201701	highsnobiety.com	208	365568.0	615424.0	115497.0	79555.0	144572.0	104984.0	ga	0.3	17	1	1.0	65637.6282832083	926.6333333333332	106617.9514658913
201705	ksb.com	208	231.0	2667.0	94.0	745.0	98.0	933.0	ga	0.3	17	5	0.0	0.0	7.2	1173.2857785905271
201705	leetchi.com	208	1356.0	1230.0	581.0	556.0	667.0	606.0	ga	0.3	17	5	0.0	0.0	6.0	1004.6746695930515
201704	lulus.com	208	33179.0	51028.0	4838.0	4734.0	5858.0	5929.0	ga	0.3	17	4	1.0	45205.87079926261	11.6	1775.7066307034481
201705	mainssstream.com	208	15627.0	5406.0	1179.0	442.0	1237.0	450.0	ga	0.3	17	5	0.0	56971.0080360382	2.0	395.881186128411
201703	missbloom.gr	208	1879.0	888.0	252.0	129.0	501.0	176.0	ga	0.3	17	3	6.0	94876.82152971109	1.0	175.1824966145219
201705	moelven.com	208	5529.0	15049.0	2092.0	3961.0	2340.0	4530.0	ga	0.3	17	5	1.0	44199.81606961568	9.0	1472.0387330950857
201701	paytm.com	208	281.0	7485.0	198.0	3771.0	198.0	3870.0	ga	0.3	17	1	0.0	0.0	23.0	2747.777630934637
201701	pitchfork.com	208	129444.0	231004.0	31486.0	41587.0	39894.0	53683.0	qc	0.5	17	1	0.0	0.0	877.2952380952383	101442.74420283288
201701	rtlnieuws.nl	208	1293.0	1223.0	728.0	495.0	819.0	611.0	ga	0.3	17	1	2.0	137427.2154100035	13.0	1544.2600269077957
201701	sexy.com	208	7758.0	14871.0	5982.0	12842.0	6125.0	13155.0	ga	0.3	17	1	0.0	12966.269025085045	19.6	2896.075860570656
201703	shanghaiist.com	208	5319.0	2067.0	3944.0	1602.0	4613.0	1759.0	qc	0.5	17	3	1.0	54797.25919155932	52.371428571428574	7668.263318467917
201703	thepetitionsite.com	208	29228.0	19006.0	10417.0	6960.0	12227.0	7777.0	ga	0.3	17	3	1.0	56179.85728806122	48.68571428571429	7951.7156408972105
201703	vaillant.dk	208	7791.0	12549.0	2675.0	2879.0	3075.0	3298.0	ga	0.3	17	3	0.0	0.0	10.6	1799.296956636334
201703	verkkokauppa.com	208	2331.0	57210.0	502.0	11755.0	598.0	14181.0	ga	0.3	17	3	0.0	0.0	39.800000000000004	5749.219227652808
201703	vg247.com	208	21382.0	49794.0	11436.0	32539.0	14189.0	36790.0	ga	0.3	17	3	0.0	19080.28173931532	659.4809523809523	89138.05888559564
201702	anazahra.com	208	4274.0	522.0	2334.0	140.0	2611.0	143.0	ga	0.3	17	2	0.0	35246.06388409025	1.0	201.64106726306593
201704	appnext.com	208	1252.0	523.0	847.0	82.0	993.0	119.0	ga	0.3	17	4	3.0	125574.4836102324	1.0	120.07504055415572
201704	bandcamp.com	208	71015.0	205591.0	28967.0	52000.0	33783.0	66104.0	qc	0.5	17	4	1.0	77710.39039868677	162.59999999999997	25356.759583347295
201705	bicworld.com	208	4.0	27.0	1.0	7.0	1.0	8.0	ga	0.3	17	5	0.0	0.0	6.0	938.9154456168745
201705	blackberrymobile.com	208	942.0	1133.0	459.0	486.0	528.0	546.0	ga	0.3	17	5	0.0	0.0	4.0	498.92792886225135
201701	bym.de	208	1964.0	1200.0	390.0	233.0	456.0	264.0	ga	0.3	17	1	1.0	56099.519218358386	2.0	333.039174743048
201701	cambstimes.co.uk	208	553.0	709.0	516.0	679.0	523.0	686.0	qc	0.5	17	1	1.0	14646.91035441645	17.0	2065.2623645961303
201705	cetaphil.com	208	275.0	440.0	63.0	72.0	71.0	79.0	ga	0.3	17	5	1.0	53387.851122390435	3.0	529.5786526023883
201705	cosmopolitan.ro	208	608.0	76.0	178.0	48.0	184.0	49.0	ga	0.3	17	5	0.0	8730.947589972875	2.0	312.19227212638833
201705	dorkly.com	208	84940.0	46822.0	45676.0	22519.0	56759.0	26370.0	qc	0.5	17	5	1.0	131724.05295331805	456.88571428571424	63586.300894764136
201705	edna.bg	208	4104.0	6171.0	1596.0	1165.0	2011.0	1308.0	ga	0.3	17	5	0.0	26421.26265861022	24.6	4646.358728786303
201704	for-me-online.de	208	410.0	422.0	155.0	75.0	172.0	91.0	ga	0.3	17	4	0.0	0.0	2.0	360.00409567343524
201705	freepps.top	208	8525.0	5241.0	5613.0	3687.0	6606.0	4245.0	ga	0.3	17	5	1.0	54134.26054840822	9.0	1484.5296650431478
201705	gotceleb.com	208	8218.0	20294.0	934.0	1342.0	1679.0	2369.0	qc	0.5	17	5	0.0	0.0	48.8	8528.430083335938
201701	graduateland.com	208	79097.0	271956.0	19364.0	29051.0	22852.0	38353.0	ga	0.3	17	1	0.0	0.0	373.742857142857	48550.985830075
201703	hurriyetaile.com	208	6094.0	6736.0	2328.0	1019.0	2559.0	1132.0	ga	0.3	17	3	1.0	19636.883382848166	11.0	1737.1528206282248
201705	iafd.com	208	22715.0	100489.0	4236.0	8395.0	4973.0	11767.0	qc	0.5	17	5	0.0	0.0	197.83766233766232	33450.56738934858
201703	matchesfashion.com	208	79007.0	156934.0	16396.0	22856.0	20558.0	28295.0	ga	0.3	17	3	0.0	0.0	73.4	11037.91980495951
201702	mbr.co.uk	208	4540.0	3682.0	2338.0	1723.0	2647.0	1878.0	ga	0.3	17	2	0.0	0.0	5.6	828.0538665767402
201701	myvue.com	208	794.0	1226.0	407.0	421.0	422.0	510.0	ga	0.3	17	1	0.0	0.0	3.6	518.6202457949496
201703	openculture.com	208	1567.0	3880.0	340.0	1710.0	399.0	2022.0	qc	0.5	17	3	0.0	0.0	123.28571428571423	20508.84869005659
201701	radiosarajevo.ba	208	42162.0	15131.0	14291.0	3719.0	20394.0	5040.0	ga	0.3	17	1	0.0	0.0	20.200000000000003	2376.2564894458924
201702	realmenrealstyle.com	208	3802.0	3098.0	2515.0	1904.0	2941.0	2236.0	qc	0.5	17	2	0.0	0.0	23.0	3314.174150456003
201701	supthemag.com	208	737.0	241.0	464.0	153.0	579.0	171.0	ga	0.3	17	1	0.0	0.0	1.0	165.58576053637626
201701	sweetdeal.dk	208	1530778.0	1173574.0	669566.0	366244.0	813740.0	439795.0	ga	0.3	17	1	22.0	344578.316827661	998.4904761904764	160037.19264594046
201703	taxidrivermovie.com	208	7283.0	16323.0	1545.0	3824.0	2141.0	5110.0	qc	0.5	17	3	0.0	32496.656894937165	84.13809523809526	14345.62653879242
201705	theodysseyonline.com	208	8394.0	10822.0	7074.0	8666.0	7577.0	9188.0	ga	0.3	17	5	0.0	0.0	65.2	9768.036563129706
201705	tilestwra.com	208	9081.0	836.0	4522.0	709.0	6436.0	759.0	ga	0.3	17	5	1.0	50979.421384008536	33.400000000000006	5316.82138267114
201705	verivox.de	208	1330.0	1765.0	392.0	445.0	420.0	480.0	ga	0.3	17	5	0.0	0.0	2.6	336.6725733206689
201703	voss.dk	208	22775.0	26961.0	4308.0	3852.0	4775.0	4302.0	ga	0.3	17	3	0.0	17389.311289030244	14.6	2298.642742837769
201704	wall-street.ro	208	1797.0	882.0	1040.0	364.0	1234.0	429.0	ga	0.3	17	4	1.0	154651.81327319026	6.0	1094.0813719287248
201705	wtatennis.com	208	89042.0	137338.0	28525.0	29258.0	38151.0	41338.0	qc	0.5	17	5	0.0	0.0	72.8	9610.731335803148
201702	555.bg	208	687.0	744.0	155.0	80.0	178.0	91.0	ga	0.3	17	2	1.0	17624.251846160732	1.0	197.97945096789778
