ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.year	ga_analysis.month	ga_analysis.panel_raw_visits	ga_analysis.panel_est_visits	ga_analysis.panel_page_views
201602	maxim.com	356	0.0	0.0	129234.0	56615.0	143747.0	63236.0	16	2	844.0	129922.42941484887	236480.33372924177
201612	medindia.net	356	1835601.0	890294.0	969803.0	367953.0	1045812.0	398230.0	16	12	2954.0	496080.78231605294	785841.9419269551
201604	mnn.com	356	303421.0	152469.0	118312.0	51809.0	126381.0	55022.0	16	4	734.0	91722.41977634052	173643.0501520493
201601	mumbai77.com	356	484685.0	186063.0	210170.0	105346.0	241968.0	118908.0	16	1	1457.0	180777.32339569065	276665.32471713127
201612	mycity4kids.com	356	2921009.0	871214.0	1798458.0	221000.0	2095283.0	259703.0	16	12	1835.0	253074.66562928286	392241.7954478894
201603	nameberry.com	356	458812.0	140218.0	179802.0	52513.0	194411.0	55672.0	16	3	1796.0	167832.87345288167	308583.88284229254
201604	nearbuy.com	356	0.0	0.0	518244.0	839150.0	654759.0	1184358.0	16	4	3585.0	843572.6055847771	3246127.3786884774
201701	news18.com	356	4.71397E7	4.3199641E7	1.7650061E7	7711013.0	2.0785064E7	1.0323969E7	17	1	18046.0	4173443.682473119	5925009.749086991
201701	oberoihotels.com	356	271945.0	236644.0	151844.0	64987.0	169946.0	77369.0	17	1	263.0	30039.437378498995	39412.78181038708
201701	oncars.in	356	609593.0	384959.0	352033.0	190922.0	370766.0	204613.0	17	1	671.0	100503.65634774102	144800.04800069347
201611	onlinejyotish.com	356	1556092.0	841166.0	244228.0	118653.0	288562.0	133307.0	16	11	496.0	90200.33925680017	148727.57155365674
201608	onlinetyari.com	356	1075464.0	1243579.0	450815.0	306261.0	512979.0	390616.0	16	8	1969.0	226989.74612734996	462331.2768833869
201604	outlookindia.com	356	0.0	0.0	277126.0	341163.0	303208.0	370704.0	16	4	1538.0	291724.8135235887	354283.7506760392
201703	pornburst.xxx	356	3054048.0	379547.0	846868.0	127818.0	927960.0	133946.0	17	3	2111.0	283304.129492624	901318.4109530365
201607	pornburst.xxx	356	3636600.0	779559.0	1177406.0	319334.0	1241435.0	331419.0	16	7	5979.0	732968.0099891035	1822442.7797648022
201602	printvenue.com	356	0.0	0.0	225507.0	320720.0	265747.0	370664.0	16	2	3521.0	526954.3390157534	1992549.4960098926
201603	pron.tv	356	0.0	0.0	116966.0	301969.0	136660.0	392840.0	16	3	430.0	134298.7526181369	287994.9966504907
201608	pycker.com	356	727780.0	291978.0	479373.0	128791.0	493575.0	137216.0	16	8	1368.0	175283.68336205682	228929.96033772823
201604	ringmobi.com	356	0.0	0.0	166519.0	23411.0	188897.0	24089.0	16	4	74.0	10265.416182253279	19922.01983812612
201703	rollingstone.com	356	917987.0	108314.0	654151.0	79879.0	682710.0	84291.0	17	3	2434.0	335557.3865926805	740076.6695812204
201607	rollingstone.com	356	913992.0	1157580.0	154469.0	114814.0	166629.0	124322.0	16	7	789.0	165834.53990284805	682041.8178871705
201601	royalenfield.com	356	0.0	0.0	446409.0	407688.0	537121.0	479795.0	16	1	5738.0	770075.4353161253	3430892.7610758455
201607	sandesh.com	356	4036968.0	2192629.0	2055497.0	546116.0	2506347.0	774625.0	16	7	1490.0	438558.56185864	629794.0730489283
201606	sanskritimagazine.com	356	286222.0	114731.0	97843.0	37075.0	117069.0	51402.0	16	6	214.0	55697.928084201274	67865.58626330731
201601	sattamatkalive.com	356	0.0	0.0	206950.0	39542.0	410348.0	72014.0	16	1	522.0	45315.82056981269	72539.77993912488
201703	set-test.org	356	306063.0	349269.0	87468.0	77967.0	101378.0	90883.0	17	3	560.0	63030.48320607769	102133.62563012516
201601	shiksha.com	356	0.0	0.0	899816.0	943791.0	1025164.0	1094368.0	16	1	16381.0	1683687.6379613276	3585590.8001338304
201601	shine.com	356	0.0	0.0	2197639.0	4555653.0	2662329.0	6088496.0	16	1	9627.0	2445585.1244820403	3094069.1229706714
201703	songsfree.xyz	356	203999.0	63955.0	116949.0	42926.0	125532.0	46065.0	17	3	555.0	59332.53308363191	77672.28771061383
201608	speakingtree.in	356	5.3571145E7	1.6557287E7	6292895.0	1371271.0	7392693.0	1589945.0	16	8	9179.0	1228996.1165040983	6701723.286155521
201609	spiritfanfics.com	356	1791037.0	81557.0	70092.0	5740.0	230600.0	13958.0	16	9	2.0	316.1568110913054	440.58483109587064
201609	ssmatri.com	356	2781014.0	4668836.0	82295.0	86318.0	129141.0	125040.0	16	9	286.0	82660.3290381744	929115.4661526968
201701	subh4u.com	356	638655.0	248235.0	65372.0	23322.0	108264.0	36492.0	17	1	363.0	51003.32425779603	107986.12196653741
201702	t2online.com	356	125553.0	24684.0	95468.0	10391.0	101051.0	11400.0	17	2	103.0	13846.025933890876	17187.11735010456
201604	techtimes.com	356	243387.0	211751.0	167369.0	84923.0	174926.0	92073.0	16	4	1014.0	201016.29873977258	226203.4259407142
201612	teenpornb.com	356	481251.0	146783.0	133947.0	47336.0	145685.0	51228.0	16	12	99.0	24376.511693272954	50131.10205304834
201703	thenewsism.com	356	2767206.0	169478.0	1445617.0	56034.0	1630919.0	61656.0	17	3	482.0	75544.28816364439	105177.59732545247
201608	thoughtcatalog.com	356	1382079.0	443682.0	790411.0	218611.0	854996.0	234956.0	16	8	5753.0	684356.731417588	1029208.9183131732
201612	travelandleisure.com	356	231417.0	217978.0	110939.0	53662.0	118517.0	58764.0	16	12	188.0	39404.95636238988	240407.31223667026
201701	triphobo.com	356	1817102.0	1428437.0	813822.0	173787.0	877858.0	220533.0	17	1	1020.0	173078.75034581218	225119.82320264273
201605	triphobo.com	356	876619.0	2848195.0	358076.0	596797.0	407675.0	858991.0	16	5	778.0	271946.45262083627	410508.2144932178
201604	trustedreviews.com	356	0.0	0.0	211965.0	212574.0	226159.0	223059.0	16	4	1882.0	337351.0426729835	749743.2340450465
201609	vanguardngr.com	356	369590.0	818161.0	111121.0	244439.0	156928.0	363329.0	16	9	69.0	14844.791386722825	16526.06162469081
201610	vuin.net	356	203625.0	52931.0	117319.0	26334.0	126709.0	29110.0	16	10	95.0	15917.604895106902	32124.371079071898
201605	4gamers4free.com	356	2648810.0	2288162.0	1758834.0	1212764.0	1998776.0	1475891.0	16	5	1693.0	1260912.9411748196	1449185.657605112
201702	4pics1word.ws	356	984166.0	72436.0	87219.0	7044.0	146924.0	9713.0	17	2	660.0	56663.82758887042	315177.2793721917
201609	aapkisaheli.com	356	967132.0	65359.0	309941.0	15699.0	350214.0	16802.0	16	9	56.0	7138.6512400592155	8445.502243776225
201605	acchibat.in	356	370671.0	111300.0	196283.0	54322.0	215939.0	59517.0	16	5	993.0	102438.48660572118	155392.14181872323
201601	airbnb.co.in	356	0.0	0.0	118624.0	233259.0	147532.0	321369.0	16	1	442.0	153262.60006518874	456078.0882785567
201606	ajkerdeal.com	356	1319040.0	107415.0	306637.0	37870.0	347929.0	42632.0	16	6	3.0	975.5852463276568	975.5852463276568
201703	alarabiya.net	356	145384.0	82952.0	92247.0	32497.0	103446.0	38047.0	17	3	22.0	4282.685468316545	6117.12096318919
201607	alarabiya.net	356	205773.0	173593.0	102725.0	78887.0	121529.0	90153.0	16	7	35.0	7335.236191498428	19871.854033250504
201701	alltopmessages.com	356	220293.0	49984.0	114149.0	28884.0	119621.0	30317.0	17	1	457.0	42243.7543004649	68721.24921512332
201702	angelbroking.com	356	701087.0	1682470.0	359402.0	256898.0	427700.0	377287.0	17	2	692.0	184838.96670469758	298112.7653836456
201703	anyporn.com	356	7942391.0	1332384.0	2481329.0	521534.0	2730814.0	557314.0	17	3	3716.0	595595.5758232782	1399751.6006229091
201608	artofliving.org	356	1286416.0	1137275.0	539486.0	363092.0	627072.0	445619.0	16	8	1773.0	284953.8823961749	446129.2147084477
201701	askubuntu.com	356	289586.0	2622180.0	138769.0	1133949.0	174394.0	1446905.0	17	1	462.0	349461.6200287074	582715.1206575187
201605	askubuntu.com	356	179671.0	2227928.0	88093.0	965914.0	109184.0	1254420.0	16	5	522.0	421765.5684306617	725048.4721748449
201606	autoportal.com	356	4613601.0	5678191.0	1560950.0	1587908.0	1976326.0	1842060.0	16	6	7295.0	1305990.9846183883	2904450.404257648
201610	baggout.com	356	528599.0	616212.0	221531.0	216098.0	231068.0	243733.0	16	10	840.0	110654.82377599539	217333.49141799315
201612	bayt.com	356	1125625.0	1287232.0	399143.0	285997.0	446717.0	327377.0	16	12	609.0	83561.83794240939	121742.68045587867
201604	bhaskar.com	356	0.0	0.0	3.7414038E7	1.4114455E7	4.8587654E7	2.2068854E7	16	4	64468.0	8482604.536523703	1.0004776644337047E7
201702	biotecnika.org	356	384146.0	479919.0	164321.0	158039.0	286760.0	250249.0	17	2	889.0	133204.08988301342	345317.3511660018
201606	biotecnika.org	356	286391.0	526813.0	125615.0	173474.0	205829.0	777972.0	16	6	914.0	145377.24471860475	329888.070446982
201701	boldsky.com	356	1.1299026E7	180109.0	5388447.0	35937.0	6098724.0	40319.0	17	1	1278.0	216038.3963797438	714818.141222983
201605	boldsky.com	356	1.339116E7	1.753305E7	3403035.0	1479060.0	3963632.0	1827218.0	16	5	3482.0	548780.9189361896	2086419.8827987823
201609	bollywoodshaadis.com	356	5183254.0	909901.0	2984380.0	354343.0	3576080.0	507794.0	16	9	8806.0	824544.4699048442	1327946.166862504
201610	boxtv.com	356	3541484.0	2199447.0	989095.0	578021.0	1084768.0	627617.0	16	10	2402.0	578064.8577515653	1589402.3770417897
201604	break.com	356	1367389.0	219618.0	804840.0	100143.0	837772.0	104601.0	16	4	83.0	14223.36453036667	19040.338721840904
201608	camsonline.com	356	395805.0	3042617.0	104197.0	378783.0	124156.0	494137.0	16	8	251.0	120662.00783276097	287705.60905831086
201603	careesma.in	356	0.0	0.0	926795.0	881968.0	1081642.0	1029984.0	16	3	6519.0	911810.0473542808	2772246.834125247
201612	cheatsheet.com	356	214238.0	138567.0	126866.0	60204.0	133055.0	63370.0	16	12	677.0	92100.84322560986	114208.69149092067
201608	checkpnr.org	356	1748475.0	107779.0	348535.0	23195.0	450688.0	28269.0	16	8	2074.0	117552.95383836307	329851.5313982383
201701	circleofmoms.com	356	250876.0	33619.0	163525.0	29646.0	173620.0	30505.0	17	1	457.0	46184.89913538291	55991.50989505508
201605	circleofmoms.com	356	150369.0	34002.0	94736.0	26341.0	100779.0	27550.0	16	5	481.0	58713.14565267335	73372.90310896351
201612	cosmopolitan.in	356	2171358.0	206629.0	1325662.0	115246.0	1550533.0	131524.0	16	12	2509.0	265159.2179937483	666083.433964746
201607	dailymail.co.uk	356	8884387.0	1.0836273E7	4425482.0	2929768.0	5447053.0	4270001.0	16	7	24776.0	4585444.508700085	6599267.913373484
201703	desibhabhixxx.com	356	1025747.0	340758.0	202262.0	53763.0	221802.0	58552.0	17	3	386.0	36447.08354266148	187186.79519924367
201609	deviantart.com	356	2298931.0	3412028.0	479946.0	379291.0	588994.0	514659.0	16	9	566.0	218494.60940110317	2926690.494289746
201702	digit.in	356	4178553.0	1761072.0	2989972.0	899047.0	3258761.0	988498.0	17	2	7110.0	1543785.4951993842	3894506.895781561
201606	digit.in	356	9789949.0	2712774.0	1795665.0	816430.0	2057087.0	966633.0	16	6	8488.0	1849679.2705893053	5491832.022614293
201609	dittotv.com	356	795013.0	5307091.0	118150.0	786620.0	156332.0	1168444.0	16	9	1662.0	520192.2422172388	750788.8664549323
201703	elections.in	356	3434498.0	2402801.0	1671517.0	787039.0	2098543.0	944949.0	17	3	9122.0	1302147.77281726	2234911.1439138097
201607	elections.in	356	468970.0	305898.0	280148.0	162864.0	302974.0	174235.0	16	7	1186.0	214707.32341563536	301169.74480639363
201701	evonews.com	356	2312597.0	327390.0	1458804.0	201747.0	1606958.0	226580.0	17	1	2106.0	259570.40871639672	368618.7337956269
201702	experienceproject.com	356	541672.0	99898.0	350806.0	58505.0	373500.0	62409.0	17	2	1402.0	125772.32060664082	169001.2493533492
201606	experienceproject.com	356	870507.0	184337.0	483182.0	106552.0	513408.0	111775.0	16	6	2514.0	249138.35357332072	337529.80243900826
201608	fastrack.in	356	321070.0	358389.0	90562.0	82110.0	101216.0	91750.0	16	8	844.0	121966.08680274621	372457.822808881
201610	filmipop.com	356	6281464.0	1173537.0	1471235.0	337986.0	1785922.0	382929.0	16	10	7616.0	909386.1757302992	2044937.5153479704
201606	fitnessmagazine.com	356	264312.0	180122.0	118584.0	66107.0	126492.0	72946.0	16	6	994.0	134871.03465590725	348686.63495181926
201612	freekaamaal.com	356	693870.0	1873445.0	266109.0	438391.0	360680.0	629210.0	16	12	511.0	144413.6686357781	270205.990825964
201702	freesexyindians.com	356	5887370.0	1665405.0	614023.0	203206.0	787166.0	239106.0	17	2	747.0	236886.08266847365	1696246.687282611
201606	freesexyindians.com	356	3486069.0	1155595.0	439941.0	211220.0	524168.0	237307.0	16	6	889.0	292791.36679983	1729827.3748091937
201611	gfycat.com	356	287035.0	452993.0	96766.0	106999.0	111014.0	129238.0	16	11	159.0	199466.67054639067	650971.2999260097
201604	gizbot.com	356	994900.0	1714434.0	281603.0	123482.0	321773.0	146270.0	16	4	681.0	166040.54348733884	516057.66500165255
201609	glamsham.com	356	2652522.0	2080694.0	1404252.0	498367.0	1554636.0	555677.0	16	9	10646.0	1119660.9909155038	1416863.2263966573
201602	glassdoor.com	356	177315.0	154701.0	96774.0	74694.0	104048.0	79582.0	16	2	3031.0	295593.2590538637	365144.69758172997
201604	godaddy.com	356	0.0	0.0	374895.0	1788358.0	595838.0	2882253.0	16	4	993.0	520259.63171456585	704009.0369601116
201604	gradestack.com	356	0.0	0.0	573889.0	549341.0	696559.0	745108.0	16	4	5690.0	657588.9060187308	1130948.1875177715
201608	hindisexstories.club	356	396887.0	223072.0	97425.0	36515.0	106324.0	40725.0	16	8	256.0	32087.389724729244	91219.84194905504
201703	hnntube.com	356	971969.0	407279.0	409371.0	150044.0	433047.0	158535.0	17	3	570.0	108618.10689884005	231620.89031274492
201701	homecredit.co.in	356	808320.0	712517.0	180337.0	131603.0	268825.0	210886.0	17	1	568.0	82753.97214535509	259456.44462145533
201612	hongkiat.com	356	249422.0	395296.0	186560.0	304918.0	194278.0	321827.0	16	12	704.0	284844.6914910317	372128.6014071372
201610	hotmovs.com	356	1984545.0	719730.0	1069560.0	346540.0	1217588.0	393035.0	16	10	2617.0	488427.76753598516	825677.6414197743
201702	housing.com	356	1.0542995E7	4125681.0	1631949.0	780764.0	2609114.0	1093759.0	17	2	3054.0	508297.3733886523	2900275.2354029533
201702	hpshopping.in	356	703386.0	1441232.0	275899.0	344789.0	322373.0	413521.0	17	2	1002.0	169115.18583001933	315585.515347489
201606	hpshopping.in	356	1419037.0	2875714.0	732866.0	927401.0	842594.0	1073453.0	16	6	10473.0	1474568.8965224202	1969455.8169471568
201602	huawei.com	356	0.0	0.0	154175.0	94198.0	185194.0	107163.0	16	2	52.0	5365.244869100187	7428.285444867389
201702	ibnlokmat.tv	356	2478737.0	5346221.0	1327062.0	574282.0	1631776.0	840373.0	17	2	514.0	125623.8951505992	229047.84967269885
201602	indeed.com	356	0.0	0.0	1369339.0	1842840.0	1432475.0	2162312.0	16	2	2494.0	360438.79755954404	782336.191596092
201611	intex.in	356	705062.0	511781.0	323271.0	140709.0	363476.0	167850.0	16	11	1489.0	246549.13938155054	432233.53882869077
201604	iqlikmovies.com	356	0.0	0.0	265395.0	137208.0	299726.0	155800.0	16	4	578.0	121531.65062803065	167069.42538239245
201611	jansatta.com	356	1.6048499E7	5792860.0	6409582.0	1510235.0	7578036.0	2016853.0	16	11	6484.0	1057397.895973433	2472128.9664279157
201701	lafdatv.com	356	715661.0	64681.0	311341.0	21618.0	331125.0	23403.0	17	1	168.0	17654.220970652794	44683.18981633532
201602	letters.org	356	0.0	0.0	112294.0	273321.0	123834.0	291273.0	16	2	1336.0	193266.37059463465	310628.93442665186
201610	lifehack.org	356	872215.0	695674.0	477008.0	272167.0	520024.0	304772.0	16	10	3167.0	615602.6368556655	1007043.78584154
201703	littlethings.com	356	2512559.0	220013.0	2022827.0	172421.0	2160865.0	183318.0	17	3	2142.0	296046.28999753227	356487.66236328124
201607	littlethings.com	356	987687.0	188928.0	777633.0	140075.0	837415.0	150635.0	16	7	1506.0	243307.60030917608	297382.95677677373
201702	macworld.co.uk	356	366880.0	302161.0	170089.0	156101.0	182368.0	163513.0	17	2	377.0	85135.42726635914	98963.66122191814
201702	made-in-china.com	356	2198961.0	2140909.0	924928.0	877093.0	1063739.0	989664.0	17	2	886.0	157238.05798199525	194999.86491234772
201606	made-in-china.com	356	1044116.0	2158509.0	425143.0	913673.0	477053.0	990796.0	16	6	646.0	134224.3050422705	167584.3014522276
201701	mensfitness.com	356	1902861.0	761436.0	773424.0	186580.0	867160.0	207313.0	17	1	1566.0	268744.53148585215	374386.3989706639
201605	mensfitness.com	356	2466290.0	957147.0	657839.0	283046.0	734328.0	310894.0	16	5	4873.0	615082.6220794836	1714526.5338653892
201609	mentalfloss.com	356	391902.0	148010.0	324276.0	119621.0	339287.0	125611.0	16	9	691.0	91855.77933902438	99238.09917702487
201608	merriam-webster.com	356	1268829.0	1567404.0	853032.0	637996.0	913007.0	720242.0	16	8	6863.0	838184.905995471	1102012.6407592308
201702	motilaloswal.com	356	212818.0	963479.0	120053.0	241893.0	136886.0	343260.0	17	2	807.0	161517.85752224582	250966.48465274708
201701	motivationalstoriesinhindi.in	356	319307.0	132011.0	104912.0	39527.0	116165.0	44219.0	17	1	495.0	50196.66017005773	121891.63519006468
201608	mrpopat.in	356	3667498.0	89483.0	1307329.0	27494.0	1431303.0	29779.0	16	8	601.0	86015.56307644551	136038.78289869236
201601	myfirstclasslife.com	356	1109792.0	1091683.0	266341.0	169129.0	287200.0	181970.0	16	1	1617.0	194435.2955372137	716807.8832652832
201603	myprivatetutor.com	356	0.0	0.0	87598.0	83142.0	102438.0	97662.0	16	3	1097.0	128677.88089305324	315967.7369243411
201601	myrecharge.co.in	356	0.0	0.0	391531.0	268405.0	691008.0	491890.0	16	1	1763.0	360735.0576799812	1712758.4460146436
201701	netmums.com	356	175850.0	33059.0	138504.0	24294.0	148630.0	25651.0	17	1	462.0	45852.689365736755	106056.47885401742
201609	nowfloats.com	356	170546.0	286245.0	106347.0	132778.0	113175.0	150690.0	16	9	6.0	1219.4469633646956	1730.1635763144966
201701	nydailynews.com	356	206514.0	115637.0	140667.0	64486.0	148863.0	68743.0	17	1	358.0	63444.64534496032	140657.75071933333
201609	odiapk.in	356	5671772.0	1931307.0	990144.0	259179.0	1318001.0	309632.0	16	9	2325.0	302376.65051606036	869287.5817794283
201610	pastemagazine.com	356	216645.0	108070.0	160131.0	71457.0	167178.0	74143.0	16	10	694.0	127966.0305784905	161669.70509919297
201602	photobucket.com	356	1.1689757E7	616386.0	3245569.0	224631.0	4303932.0	244338.0	16	2	5825.0	1086518.5740411517	5211472.242646387
201603	pinkvilla.com	356	4797910.0	18268.0	469695.0	3109.0	620199.0	3915.0	16	3	5870.0	713809.2001293512	1801857.4214097725
201612	pizzahut.co.in	356	1207250.0	2786854.0	610704.0	395339.0	742913.0	498351.0	16	12	313.0	50949.56628194891	62398.16328017465
201610	pornjam.com	356	5253970.0	915331.0	1802026.0	341544.0	1847948.0	352719.0	16	10	4562.0	568043.4228018229	1536859.6765422574
201608	redbus.in	356	1.9606738E7	1.9993647E7	3701981.0	3879749.0	4825605.0	5490968.0	16	8	6756.0	1230487.1579323611	1696969.14560992
201603	researchgate.net	356	0.0	0.0	705874.0	2031109.0	783727.0	2508151.0	16	3	5499.0	1541191.1875993905	2452928.61023033
201604	reuters.com	356	0.0	0.0	551857.0	766993.0	592278.0	928798.0	16	4	401.0	133596.8655421194	147515.66146510377
201606	rpp.pe	356	275451.0	15774.0	119611.0	8551.0	145961.0	10228.0	16	6	2.0	892.1063637262616	892.1063637262615
201702	rushlane.com	356	939501.0	404415.0	391895.0	110130.0	424450.0	129565.0	17	2	880.0	141359.03280072383	355661.06964301196
201602	sexstories.cc	356	0.0	0.0	1075833.0	365092.0	1244831.0	412694.0	16	2	8.0	1189.4129188390202	1615.8886973682477
201604	simplylearnt.com	356	0.0	0.0	367329.0	343483.0	433610.0	412134.0	16	4	5876.0	526481.740326283	1662131.4357929325
201608	skybags.co.in	356	250822.0	50279.0	153921.0	30355.0	179052.0	33698.0	16	8	1348.0	131874.58240427246	176131.24848399937
201602	smosh.com	356	147329.0	75882.0	93011.0	36608.0	101352.0	43730.0	16	2	999.0	131140.7413434705	174204.67181226177
201702	sociohunt.com	356	842332.0	129879.0	364999.0	43635.0	420169.0	53952.0	17	2	353.0	26374.396300387256	52625.19690916617
201612	sofolympiadtrainer.com	356	249168.0	383549.0	89837.0	41051.0	103001.0	53255.0	16	12	425.0	53380.42952510216	82177.02928708123
201612	spotify.com	356	5843772.0	2032345.0	754799.0	383553.0	920674.0	497882.0	16	12	298.0	87394.82152705289	170769.68950992692
201603	sucksex.com	356	0.0	0.0	3511008.0	778946.0	3996427.0	869380.0	16	3	9047.0	958875.2946279661	2669539.888350823
201608	talkingfriends.com	356	344794.0	27607.0	214114.0	18907.0	242619.0	19847.0	16	8	929.0	84472.25168918575	97819.04337181631
201702	tamilmatrimony.com	356	2777410.0	1.8144414E7	257003.0	599558.0	413015.0	1217055.0	17	2	264.0	63206.392683539496	76913.0510689766
